mbytes_recived,mbytes_sent_to_worker,mse,mape%,mae,mbytes_sent_for_aggre,agent_id,round_id
0.011378288269042969,0.04524707794189453,1.3454633744913735e-06,28.90625,0.0004823487834073603,None,1,18
0.011008262634277344,0.045017242431640625,1.000339238999004e-06,28.734375,0.0004703037266153842,None,2,18
0.009521484375,0.04511260986328125,1.4849759963908582e-06,29.296875,0.0004886877140961587,None,3,18
0.009821891784667969,0.045350074768066406,1.7815135606724652e-06,27.3125,0.0005128215998411179,None,4,18
0.0119171142578125,0.045257568359375,1.7725518546285457e-06,34.0625,0.0005606564227491617,0.48408985137939453,0,19
0.0112762451171875,0.044783592224121094,1.3972462511446793e-06,32.15625,0.000515067542437464,None,1,19
0.011420249938964844,0.04525279998779297,1.1762108442781027e-06,30.515625,0.0004889861447736621,None,2,19
0.010309219360351562,0.04546356201171875,1.8405579567115637e-06,33.3125,0.0005433220649138093,None,3,19
0.010771751403808594,0.044898033142089844,1.7916512433657772e-06,29.8125,0.000545788905583322,None,4,19
0.052054405212402344,0.09051513671875,1.934779163548228e-07,14.7109375,0.00023813676671124995,0.4840974807739258,0,20
0.05222129821777344,0.08956718444824219,2.648486088219215e-07,15.5546875,0.0002513927756808698,None,1,20
0.056000709533691406,0.09050559997558594,1.559183289145949e-07,13.6953125,0.00021666935936082155,None,2,20
0.04622459411621094,0.0909271240234375,2.8288664566389343e-07,16.546875,0.0002624219923745841,None,3,20
0.0474090576171875,0.08979606628417969,2.640052230162837e-07,14.9140625,0.00027059405692853034,None,4,20
0.011500358581542969,0.044788360595703125,1.2321442000029492e-06,28.34375,0.0004584403068292886,0.48408031463623047,0,21
0.012885093688964844,0.044989585876464844,9.64212631515693e-07,28.5625,0.0004702765145339072,None,1,21
0.011671066284179688,0.04503059387207031,9.953294011211256e-07,28.8125,0.00045176263665780425,None,2,21
0.010949134826660156,0.044757843017578125,7.935000212455634e-07,26.59375,0.00043178803753107786,None,3,21
0.007451057434082031,0.04496192932128906,1.1254463743171073e-06,26.859375,0.0004860118788201362,None,4,21
0.014506340026855469,0.04499053955078125,1.3368724012252642e-06,30.734375,0.0004992237663827837,0.4840860366821289,0,22
0.013691902160644531,0.044945716857910156,1.2356861134321662e-06,30.21875,0.0004763588949572295,None,1,22
0.013841629028320312,0.04495811462402344,1.0147830380446976e-06,31.21875,0.0004944167449139059,None,2,22
0.012027740478515625,0.04465484619140625,1.2998227703064913e-06,29.46875,0.00046997511526569724,None,3,22
0.008905410766601562,0.04537773132324219,1.3687426871911157e-06,31.28125,0.0005352869629859924,None,4,22
0.012135505676269531,0.04490947723388672,2.0438960746105295e-06,32.53125,0.0005247031804174185,0.48409271240234375,0,23
0.012833595275878906,0.045014381408691406,1.3909460676586605e-06,31.71875,0.0005063750431872904,None,1,23
0.013241767883300781,0.045586585998535156,1.1397352182029863e-06,31.5625,0.00048183134640567005,None,2,23
0.010310173034667969,0.04504871368408203,1.5151377965594293e-06,30.0,0.0004746117629110813,None,3,23
0.00800323486328125,0.04529857635498047,1.4563743206963409e-06,29.59375,0.0005276970332488418,None,4,23
0.014472007751464844,0.04501152038574219,1.4499693179459427e-06,34.40625,0.0005368938436731696,0.4840965270996094,0,24
0.010521888732910156,0.04494762420654297,1.3056464922556188e-06,31.4375,0.0005035334615968168,None,1,24
0.01358795166015625,0.04495811462402344,1.3421717994788196e-06,32.5,0.0005064784199930727,None,2,24
0.011503219604492188,0.045159339904785156,1.8729225530478288e-06,30.734375,0.0004997061332687736,None,3,24
0.009491920471191406,0.045495033264160156,1.6941440890150261e-06,32.65625,0.0005821610102429986,None,4,24
0.051590919494628906,0.09002304077148438,2.664106375505071e-07,16.03125,0.00025206184363923967,0.4840688705444336,0,25
0.045261383056640625,0.08989524841308594,3.4603877452354936e-07,18.96875,0.0002943884755950421,None,1,25
0.04935169219970703,0.08991622924804688,2.833712926531007e-07,15.7578125,0.0002422215329715982,None,2,25
0.042799949645996094,0.09031867980957031,4.2690339796536136e-07,17.65625,0.000288702140096575,None,3,25
0.04770374298095703,0.09099006652832031,2.855743446161796e-07,16.15625,0.00027620483888313174,None,4,25
0.012546539306640625,0.044960975646972656,9.671566658653319e-07,30.109375,0.00048001480172388256,0.48409080505371094,0,26
0.013576507568359375,0.04491615295410156,1.0907938303716946e-06,30.6875,0.00047846793313510716,None,1,26
