round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc
15,3,identity,0.0,0.0,0.0,0.0,0.0,1.369791880279081e-05,11181642,18.533902168273926,18.533902168273926,1.0,13.904365745209871,0.852418743179265,0.7273740012292563,0.6864935843301747,0.9503960079624706,0.6697790026664734,0.7948945760726929,0.7731144428253174,0.9714933633804321,0.8476415276527405,0.7257605791091919,0.686017632484436,0.9507877230644226
15,4,identity,0.0,0.0,0.0,0.0,0.0,1.3607607797894161e-05,11181642,18.52725124359131,18.52725124359131,1.0,13.899376138137852,0.852418743179265,0.7273740012292563,0.6864935843301747,0.9503960079624706,0.6844985485076904,0.7852023839950562,0.7592492699623108,0.9697769284248352,0.8606184124946594,0.7209972143173218,0.6827263832092285,0.9496227502822876
16,0,identity,0.0,0.0,0.0,0.0,0.0,1.3270050658320542e-05,11181642,18.510215759277344,18.510215759277344,1.0,13.886595904250914,0.8289283333596966,0.7346342962507683,0.6964855791815849,0.9529238282151032,0.6624934077262878,0.79320228099823,0.7700034379959106,0.9717356562614441,0.8368481397628784,0.7322142124176025,0.6955074071884155,0.9524667859077454
16,1,identity,0.0,0.0,0.0,0.0,0.0,1.3323920029506553e-05,11181642,18.511780738830566,18.511780738830566,1.0,13.88776997153012,0.8289283333596966,0.7346342962507683,0.6964855791815849,0.9529238282151032,0.6374271512031555,0.799686074256897,0.7791029810905457,0.973953902721405,0.8223523497581482,0.7365934252738953,0.6995412111282349,0.9535205364227295
16,2,identity,0.0,0.0,0.0,0.0,0.0,1.3246444723336026e-05,11181642,18.506643295288086,18.506643295288086,1.0,13.883915796982231,0.8289283333596966,0.7346342962507683,0.6964855791815849,0.9529238282151032,0.6288155913352966,0.8054057955741882,0.7830964922904968,0.9753057956695557,0.8205278515815735,0.7375922203063965,0.7011324763298035,0.9540134072303772
16,3,identity,0.0,0.0,0.0,0.0,0.0,1.3395667338045314e-05,11181642,18.51598834991455,18.51598834991455,1.0,13.890926574111388,0.8289283333596966,0.7346342962507683,0.6964855791815849,0.9529238282151032,0.6347485780715942,0.80520099401474,0.7851978540420532,0.9743381142616272,0.8199750781059265,0.7367086410522461,0.6994619965553284,0.9539098143577576
16,4,identity,0.0,0.0,0.0,0.0,0.0,1.3304896128829569e-05,11181642,18.512357711791992,18.512357711791992,1.0,13.88820282387864,0.8289283333596966,0.7346342962507683,0.6964855791815849,0.9529238282151032,0.6272358298301697,0.8059518337249756,0.7829396724700928,0.9747545719146729,0.8148012757301331,0.7406269311904907,0.7038575410842896,0.9543105959892273
17,0,identity,0.0,0.0,0.0,0.0,0.0,1.3026720807829406e-05,11181642,18.49549388885498,18.49549388885498,1.0,13.875551372508617,0.8036377143753622,0.7434695759065765,0.7067450338884409,0.955539565478589,0.6091474294662476,0.8135408163070679,0.7932929992675781,0.9763291478157043,0.7968433499336243,0.7469652891159058,0.7122312784194946,0.9565442800521851
17,1,identity,0.0,0.0,0.0,0.0,0.0,1.3054415830993094e-05,11181642,18.49618434906006,18.49618434906006,1.0,13.876069364409986,0.8036377143753622,0.7434695759065765,0.7067450338884409,0.955539565478589,0.595611572265625,0.8166120648384094,0.7969046235084534,0.9773199558258057,0.7955967783927917,0.7453134655952454,0.709911048412323,0.9564831852912903
17,2,identity,0.0,0.0,0.0,0.0,0.0,1.2986327419639565e-05,11181642,18.490304946899414,18.490304946899414,1.0,13.871658563205655,0.8036377143753622,0.7434695759065765,0.7067450338884409,0.955539565478589,0.6001552939414978,0.8145518898963928,0.7929648160934448,0.9772709608078003,0.8021971583366394,0.7436232566833496,0.7073195576667786,0.9561379551887512
17,3,identity,0.0,0.0,0.0,0.0,0.0,1.3090791071590502e-05,11181642,18.499716758728027,18.499716758728027,1.0,13.878719422424721,0.8036377143753622,0.7434695759065765,0.7067450338884409,0.955539565478589,0.6090679168701172,0.8159170150756836,0.7971056699752808,0.9763462543487549,0.8059052228927612,0.7408574223518372,0.7053954005241394,0.9557130336761475
17,4,identity,0.0,0.0,0.0,0.0,0.0,1.3066532119410113e-05,11181642,18.497318267822266,18.497318267822266,1.0,13.87692004448005,0.8036377143753622,0.7434695759065765,0.7067450338884409,0.955539565478589,0.6069185733795166,0.8098423480987549,0.7877184748649597,0.9763246178627014,0.802514374256134,0.742586076259613,0.7065455317497253,0.9557113647460938
18,0,identity,0.0,0.0,0.0,0.0,0.0,1.277643968933262e-05,11181642,18.476765632629395,18.476765632629395,1.0,13.861501199913215,0.783391410257088,0.751959127228027,0.7165406963527007,0.9577217759130534,0.5960190892219543,0.8169533014297485,0.7957472205162048,0.9770047664642334,0.7811483144760132,0.7500383853912354,0.7160666584968567,0.9582455158233643
18,1,identity,0.0,0.0,0.0,0.0,0.0,1.2848711776314303e-05,11181642,18.48306369781494,18.48306369781494,1.0,13.866226087367133,0.783391410257088,0.751959127228027,0.7165406963527007,0.9577217759130534,0.5892228484153748,0.8153835535049438,0.796920120716095,0.9775576591491699,0.7900595664978027,0.7486554980278015,0.7134872674942017,0.9571300745010376
18,2,identity,0.0,0.0,0.0,0.0,0.0,1.2738164514303207e-05,11181642,18.477290153503418,18.477290153503418,1.0,13.861894702048232,0.783391410257088,0.751959127228027,0.7165406963527007,0.9577217759130534,0.5938345193862915,0.8166677951812744,0.796474277973175,0.9773374199867249,0.7954846024513245,0.7456976175308228,0.7105634212493896,0.9567511081695557
18,3,identity,0.0,0.0,0.0,0.0,0.0,1.2881301699962933e-05,11181642,18.486767768859863,18.486767768859863,1.0,13.869004927898782,0.783391410257088,0.751959127228027,0.7165406963527007,0.9577217759130534,0.5873271226882935,0.8212408423423767,0.8036762475967407,0.9779789447784424,0.7880671620368958,0.7486939430236816,0.714495062828064,0.957692563533783
18,4,identity,0.0,0.0,0.0,0.0,0.0,1.2745113053824753e-05,11181642,18.478283882141113,18.478283882141113,1.0,13.862640209729483,0.783391410257088,0.751959127228027,0.7165406963527007,0.9577217759130534,0.5854476690292358,0.81741863489151,0.7963194847106934,0.9779620170593262,0.7853197455406189,0.7472341656684875,0.7118658423423767,0.957610011100769
19,0,identity,0.0,0.0,0.0,0.0,0.0,1.2592465282068588e-05,11181642,18.466503143310547,18.466503143310547,1.0,13.853802151776993,0.7660086657748899,0.7556468961278426,0.7221593708832335,0.9595833608555839,0.6322153210639954,0.8021430373191833,0.7823693156242371,0.9738960266113281,0.8207185864448547,0.736247718334198,0.7047114968299866,0.9548205137252808
19,1,identity,0.0,0.0,0.0,0.0,0.0,1.2601724847627338e-05,11181642,18.46841049194336,18.46841049194336,1.0,13.855233068631602,0.7660086657748899,0.7556468961278426,0.7221593708832335,0.9595833608555839,0.5527358651161194,0.8260305523872375,0.8084313273429871,0.9804867506027222,0.7704761028289795,0.7537645697593689,0.720069944858551,0.9593175053596497
19,2,identity,0.0,0.0,0.0,0.0,0.0,1.2473515198507812e-05,11181642,18.460296630859375,18.460296630859375,1.0,13.849145948332097,0.7660086657748899,0.7556468961278426,0.7221593708832335,0.9595833608555839,0.5689427256584167,0.8205583095550537,0.8001264333724976,0.979386031627655,0.7670163512229919,0.7552627325057983,0.7218775153160095,0.9596738815307617
19,3,identity,0.0,0.0,0.0,0.0,0.0,1.2703540960501414e-05,11181642,18.476015090942383,18.476015090942383,1.0,13.860938134130926,0.7660086657748899,0.7556468961278426,0.7221593708832335,0.9595833608555839,0.5727920532226562,0.8243123292922974,0.8079211711883545,0.9789314270019531,0.7813620567321777,0.7502688765525818,0.7169620990753174,0.9584023952484131
19,4,identity,0.0,0.0,0.0,0.0,0.0,1.2577133929880802e-05,11181642,18.46757984161377,18.46757984161377,1.0,13.85460990434142,0.7660086657748899,0.7556468961278426,0.7221593708832335,0.9595833608555839,0.5618405342102051,0.825745701789856,0.8056805729866028,0.979406476020813,0.7683429718017578,0.7527658343315125,0.7184626460075378,0.9594634175300598
20,0,identity,0.0,0.0,0.0,0.0,0.0,1.2416412573656999e-05,11181642,18.45695972442627,18.45695972442627,1.0,13.846642559294958,0.7523467026298297,0.7617931776275353,0.7298750969324012,0.9609623597152408,0.5481092929840088,0.834561824798584,0.8158547282218933,0.9805034399032593,0.7580130100250244,0.7582975029945374,0.7268690466880798,0.9607930779457092
20,1,identity,0.0,0.0,0.0,0.0,0.0,1.2432436960807536e-05,11181642,18.45893383026123,18.45893383026123,1.0,13.848123558239479,0.7523467026298297,0.7617931776275353,0.7298750969324012,0.9609623597152408,0.5331375598907471,0.8337428569793701,0.8176778554916382,0.9817978143692017,0.7585773468017578,0.7556084990501404,0.7233017086982727,0.9606860876083374
20,2,identity,0.0,0.0,0.0,0.0,0.0,1.2332619917287957e-05,11181642,18.452380180358887,18.452380180358887,1.0,13.843206927927044,0.7523467026298297,0.7617931776275353,0.7298750969324012,0.9609623597152408,0.5393009185791016,0.8335267305374146,0.8153260350227356,0.9815358519554138,0.7625659108161926,0.7567225098609924,0.7231774926185608,0.9603741765022278
20,3,identity,0.0,0.0,0.0,0.0,0.0,1.2515499292931054e-05,11181642,18.465484619140625,18.465484619140625,1.0,13.853038042176632,0.7523467026298297,0.7617931776275353,0.7298750969324012,0.9609623597152408,0.5404452681541443,0.8388506174087524,0.8241384625434875,0.9813032746315002,0.7672654986381531,0.7565304040908813,0.7238537669181824,0.9597848057746887
20,4,identity,0.0,0.0,0.0,0.0,0.0,1.2412420801410917e-05,11181642,18.458740234375,18.458740234375,1.0,13.847978320178736,0.7523467026298297,0.7617931776275353,0.7298750969324012,0.9609623597152408,0.5409767031669617,0.8333219289779663,0.8139103055000305,0.9809890389442444,0.7589167952537537,0.7580285668373108,0.7243412733078003,0.960300862789154
21,0,identity,0.0,0.0,0.0,0.0,0.0,1.2243700439285021e-05,11181642,18.446215629577637,18.446215629577637,1.0,13.838582204652948,0.7416567238346521,0.7648663183773817,0.7335858776685077,0.9620417645669213,0.5598816871643066,0.8256210684776306,0.808370053768158,0.9795241355895996,0.7672590017318726,0.7545328736305237,0.7238159775733948,0.9601490497589111
21,1,identity,0.0,0.0,0.0,0.0,0.0,1.2322438124101609e-05,11181642,18.45319938659668,18.45319938659668,1.0,13.843821506716099,0.7416567238346521,0.7648663183773817,0.7335858776685077,0.9620417645669213,0.5207707285881042,0.8390663266181946,0.8234699368476868,0.9825302958488464,0.749596893787384,0.7638291120529175,0.7317367196083069,0.9614585041999817
21,2,identity,0.0,0.0,0.0,0.0,0.0,1.213087762153009e-05,11181642,18.44063949584961,18.44063949584961,1.0,13.8343989192285,0.7416567238346521,0.7648663183773817,0.7335858776685077,0.9620417645669213,0.5439507961273193,0.8316838145256042,0.8142865896224976,0.9809405207633972,0.7601215243339539,0.7601029276847839,0.7287682294845581,0.9608149528503418
21,3,identity,0.0,0.0,0.0,0.0,0.0,1.2333254744589794e-05,11181642,18.454873085021973,18.454873085021973,1.0,13.845077136256016,0.7416567238346521,0.7648663183773817,0.7335858776685077,0.9620417645669213,0.533124566078186,0.8371441960334778,0.8218715786933899,0.9816449284553528,0.7497358918190002,0.7600645422935486,0.728530764579773,0.9616255760192871
21,4,identity,0.0,0.0,0.0,0.0,0.0,1.2203823644085787e-05,11181642,18.44609546661377,18.44609546661377,1.0,13.838492056891107,0.7416567238346521,0.7648663183773817,0.7335858776685077,0.9620417645669213,0.5163933038711548,0.8436284065246582,0.8253281712532043,0.9825824499130249,0.7439135909080505,0.7633681893348694,0.731505811214447,0.9620253443717957
22,0,identity,0.0,0.0,0.0,0.0,0.0,1.2109621820854954e-05,11181642,18.437954902648926,18.437954902648926,1.0,13.832384903755639,0.7270046360355693,0.7705132145052244,0.7397168666468692,0.9634492052642238,0.5079772472381592,0.8451405763626099,0.8287017345428467,0.9832454919815063,0.7381609082221985,0.764866292476654,0.7342548966407776,0.9628422856330872
22,1,identity,0.0,0.0,0.0,0.0,0.0,1.2149922440585215e-05,11181642,18.44210720062256,18.44210720062256,1.0,13.83550000974812,0.7270046360355693,0.7705132145052244,0.7397168666468692,0.9634492052642238,0.5055555701255798,0.8425471186637878,0.8275634050369263,0.9834858179092407,0.7374425530433655,0.7659803032875061,0.7348209023475647,0.9627999663352966
22,2,identity,0.0,0.0,0.0,0.0,0.0,1.1986191566393245e-05,11181642,18.432454109191895,18.432454109191895,1.0,13.828258139546946,0.7270046360355693,0.7705132145052244,0.7397168666468692,0.9634492052642238,0.5058878064155579,0.8460173606872559,0.8303077220916748,0.9836465716362,0.7395575642585754,0.7671327590942383,0.7364069223403931,0.962760329246521
22,3,identity,0.0,0.0,0.0,0.0,0.0,1.2181034435343463e-05,11181642,18.446908950805664,18.446908950805664,1.0,13.839102342929598,0.7270046360355693,0.7705132145052244,0.7397168666468692,0.9634492052642238,0.5017244815826416,0.8495665788650513,0.8349822759628296,0.9837987422943115,0.7387242913246155,0.7671327590942383,0.7354760766029358,0.9626709222793579
22,4,identity,0.0,0.0,0.0,0.0,0.0,1.2067626812495291e-05,11181642,18.437703132629395,18.437703132629395,1.0,13.83219602273083,0.7270046360355693,0.7705132145052244,0.7397168666468692,0.9634492052642238,0.5108597278594971,0.8447887301445007,0.8271390199661255,0.9829542636871338,0.7319936156272888,0.7670943737030029,0.735803484916687,0.9634175896644592
23,0,identity,0.0,0.0,0.0,0.0,0.0,1.194486230815528e-05,11181642,18.42816925048828,18.42816925048828,1.0,13.825043584833068,0.7163993590216586,0.7745467117393977,0.7442516426227775,0.9645161113202164,0.4844774603843689,0.8526480793952942,0.8372300267219543,0.9849404692649841,0.7176239490509033,0.7715504169464111,0.7417684197425842,0.9647822380065918
23,1,identity,0.0,0.0,0.0,0.0,0.0,1.1990693565167021e-05,11181642,18.43217182159424,18.43217182159424,1.0,13.828046363852465,0.7163993590216586,0.7745467117393977,0.7442516426227775,0.9645161113202164,0.4879206717014313,0.848007082939148,0.8334911465644836,0.9845819473266602,0.7266355156898499,0.7682852149009705,0.7382299900054932,0.9637836813926697
23,2,identity,0.0,0.0,0.0,0.0,0.0,1.1869021363963839e-05,11181642,18.425169944763184,18.425169944763184,1.0,13.822793468079196,0.7163993590216586,0.7745467117393977,0.7442516426227775,0.9645161113202164,0.4934864044189453,0.8475189208984375,0.8302152752876282,0.9845127463340759,0.7285053730010986,0.7688614130020142,0.7379975318908691,0.9638261795043945
23,3,identity,0.0,0.0,0.0,0.0,0.0,1.2048292774125002e-05,11181642,18.436612129211426,18.436612129211426,1.0,13.831377538289994,0.7163993590216586,0.7745467117393977,0.7442516426227775,0.9645161113202164,0.48786863684654236,0.8540031313896179,0.8404801487922668,0.9846197366714478,0.7300524711608887,0.7681699395179749,0.738252580165863,0.9638078212738037
23,4,identity,0.0,0.0,0.0,0.0,0.0,1.19261485451716e-05,11181642,18.426494598388672,18.426494598388672,1.0,13.823787239834722,0.7163993590216586,0.7745467117393977,0.7442516426227775,0.9645161113202164,0.494215726852417,0.8505904078483582,0.8343276381492615,0.9841330051422119,0.7293755412101746,0.7687461376190186,0.7384653687477112,0.9634852409362793
24,0,identity,0.0,0.0,0.0,0.0,0.0,1.186216377391247e-05,11181642,18.42388153076172,18.42388153076172,1.0,13.821826883743908,0.7075198042334115,0.777658266748617,0.7481392641240077,0.9654457344339111,0.5050707459449768,0.8429566025733948,0.8278127908706665,0.9834422469139099,0.7319052219390869,0.7690150737762451,0.7395181059837341,0.9638077616691589
24,1,identity,0.0,0.0,0.0,0.0,0.0,1.1887106666108593e-05,11181642,18.42537784576416,18.42537784576416,1.0,13.822949438016348,0.7075198042334115,0.777658266748617,0.7481392641240077,0.9654457344339111,0.4656955301761627,0.8571525812149048,0.8436371088027954,0.9860109090805054,0.7164939641952515,0.7733558416366577,0.7438393235206604,0.9648710489273071
24,2,identity,0.0,0.0,0.0,0.0,0.0,1.1709906175383367e-05,11181642,18.417140007019043,18.417140007019043,1.0,13.816769308121295,0.7075198042334115,0.777658266748617,0.7481392641240077,0.9654457344339111,0.4729771018028259,0.8562555313110352,0.841240406036377,0.985968828201294,0.7192809581756592,0.7733942866325378,0.7439950704574585,0.9647032022476196
24,3,identity,0.0,0.0,0.0,0.0,0.0,1.1992646250291727e-05,11181642,18.43400478363037,18.43400478363037,1.0,13.829421474949743,0.7075198042334115,0.777658266748617,0.7481392641240077,0.9654457344339111,0.5291911959648132,0.8361886739730835,0.8241173624992371,0.9818506836891174,0.7566990256309509,0.75791335105896,0.7283337712287903,0.9616280198097229
24,4,identity,0.0,0.0,0.0,0.0,0.0,1.1822706255770754e-05,11181642,18.421865463256836,18.421865463256836,1.0,13.820314404628586,0.7075198042334115,0.777658266748617,0.7481392641240077,0.9654457344339111,0.49507731199264526,0.8464268445968628,0.8301320672035217,0.9838830232620239,0.7319782972335815,0.7685156464576721,0.7386969327926636,0.963524580001831
25,0,identity,0.0,0.0,0.0,0.0,0.0,1.1752262253139634e-05,11181642,18.41392707824707,18.41392707824707,1.0,13.814358928679706,0.7006653771766066,0.7791948371235402,0.7503738353907996,0.966129623722745,0.4750772714614868,0.8547638654708862,0.8410278558731079,0.9853963255882263,0.7127042412757874,0.7737016081809998,0.7444794178009033,0.9655116200447083
25,1,identity,0.0,0.0,0.0,0.0,0.0,1.1799119420174975e-05,11181642,18.41966438293457,18.41966438293457,1.0,13.818663126578368,0.7006653771766066,0.7791948371235402,0.7503738353907996,0.966129623722745,0.5416824817657471,0.825484573841095,0.8118339776992798,0.9809566736221313,0.7754359245300293,0.752535343170166,0.7252528667449951,0.96035236120224
25,2,identity,0.0,0.0,0.0,0.0,0.0,1.1627359526755754e-05,11181642,18.410215377807617,18.410215377807617,1.0,13.811574364480638,0.7006653771766066,0.7791948371235402,0.7503738353907996,0.966129623722745,0.46868640184402466,0.8546174168586731,0.8390627503395081,0.9860932230949402,0.7124714255332947,0.774200975894928,0.7451810836791992,0.96552973985672
25,3,identity,0.0,0.0,0.0,0.0,0.0,1.1862114661198575e-05,11181642,18.423924446105957,18.423924446105957,1.0,13.821859079373137,0.7006653771766066,0.7791948371235402,0.7503738353907996,0.966129623722745,0.47990450263023376,0.850931704044342,0.8377770185470581,0.9852036237716675,0.7276713848114014,0.7709741592407227,0.7415845990180969,0.9640681743621826
25,4,identity,0.0,0.0,0.0,0.0,0.0,1.1728804565791506e-05,11181642,18.415656089782715,18.415656089782715,1.0,13.815656054808409,0.7006653771766066,0.7791948371235402,0.7503738353907996,0.966129623722745,0.48982489109039307,0.847314178943634,0.8316168189048767,0.9842167496681213,0.7308626770973206,0.7682467699050903,0.7392206192016602,0.9640636444091797
26,0,identity,0.0,0.0,0.0,0.0,0.0,1.1640245247690473e-05,11181642,18.406908988952637,18.406908988952637,1.0,13.809093870113173,0.6950289635165161,0.7819222495390289,0.7537700921334446,0.9666428485947444,0.45526430010795593,0.8626126050949097,0.8489378094673157,0.9865015745162964,0.7004672884941101,0.7786954641342163,0.7503897547721863,0.9667142033576965
26,1,identity,0.0,0.0,0.0,0.0,0.0,1.1576646102184895e-05,11181642,18.406654357910156,18.406654357910156,1.0,13.808902842713083,0.6950289635165161,0.7819222495390289,0.7537700921334446,0.9666428485947444,0.4349291920661926,0.867594838142395,0.8553109765052795,0.9878250360488892,0.7007160782814026,0.7783496975898743,0.7497156858444214,0.9664164781570435
26,2,identity,0.0,0.0,0.0,0.0,0.0,1.1541038475115784e-05,11181642,18.403175354003906,18.403175354003906,1.0,13.806292850370276,0.6950289635165161,0.7819222495390289,0.7537700921334446,0.9666428485947444,0.46572601795196533,0.8546856641769409,0.8403746485710144,0.9862016439437866,0.7163371443748474,0.7735095024108887,0.7444800734519958,0.9652500748634338
26,3,identity,0.0,0.0,0.0,0.0,0.0,1.1684666787914466e-05,11181642,18.415654182434082,18.415654182434082,1.0,13.815654623891554,0.6950289635165161,0.7819222495390289,0.7537700921334446,0.9666428485947444,0.46004718542099,0.8613746762275696,0.849312961101532,0.98624187707901,0.7200735211372375,0.7708589434623718,0.7422841191291809,0.9651175737380981
26,4,identity,0.0,0.0,0.0,0.0,0.0,1.1581779290281702e-05,11181642,18.407387733459473,18.407387733459473,1.0,13.809453030243679,0.6950289635165161,0.7819222495390289,0.7537700921334446,0.9666428485947444,0.4481317698955536,0.8655381798744202,0.8506230711936951,0.9868265986442566,0.7014622092247009,0.7782728672027588,0.7493768930435181,0.9664307832717896
27,0,identity,0.0,0.0,0.0,0.0,0.0,1.143852114182664e-05,11181642,18.396397590637207,18.396397590637207,1.0,13.801208087327424,0.6848618351449685,0.7838045482483098,0.7561617140423884,0.9676755979387812,0.43607470393180847,0.8703930974006653,0.8573816418647766,0.9875840544700623,0.6921325325965881,0.7823448181152344,0.754063606262207,0.9674317836761475
27,1,identity,0.0,0.0,0.0,0.0,0.0,1.1568577974685468e-05,11181642,18.406230926513672,18.406230926513672,1.0,13.80858517917136,0.6848618351449685,0.7838045482483098,0.7561617140423884,0.9676755979387812,0.4398013949394226,0.8651378750801086,0.8532751798629761,0.9875083565711975,0.7022191882133484,0.7801551818847656,0.7526627779006958,0.9664533138275146
27,2,identity,0.0,0.0,0.0,0.0,0.0,1.1428627658460755e-05,11181642,18.397226333618164,18.397226333618164,1.0,13.801829820700751,0.6848618351449685,0.7838045482483098,0.7561617140423884,0.9676755979387812,0.4378293752670288,0.8651286363601685,0.8511589765548706,0.9878807067871094,0.6964950561523438,0.7790411710739136,0.7497084140777588,0.9671418070793152
27,3,identity,0.0,0.0,0.0,0.0,0.0,1.162256648967741e-05,11181642,18.4106388092041,18.4106388092041,1.0,13.81189202802236,0.6848618351449685,0.7838045482483098,0.7561617140423884,0.9676755979387812,0.4523868262767792,0.8633540272712708,0.8515936732292175,0.986707866191864,0.7048051953315735,0.7770051956176758,0.7474881410598755,0.9664269685745239
27,4,identity,0.0,0.0,0.0,0.0,0.0,1.1452899343566969e-05,11181642,18.398216247558594,18.398216247558594,1.0,13.802572466548295,0.6848618351449685,0.7838045482483098,0.7561617140423884,0.9676755979387812,0.4314798414707184,0.8720906376838684,0.8580135107040405,0.9878997802734375,0.6938459277153015,0.7811155319213867,0.7526808381080627,0.9672210812568665
28,0,identity,0.0,0.0,0.0,0.0,0.0,1.148103183368221e-05,11181642,18.396352767944336,18.396352767944336,1.0,13.801174460781342,0.6774084464897022,0.7886063306699447,0.7614637162996669,0.9683777512256084,0.4379749894142151,0.8698471188545227,0.8570423722267151,0.9874799251556396,0.6921178102493286,0.7809618711471558,0.7530834674835205,0.9673498868942261
28,1,identity,0.0,0.0,0.0,0.0,0.0,1.1527995411597658e-05,11181642,18.403703689575195,18.403703689575195,1.0,13.806689214339004,0.6774084464897022,0.7886063306699447,0.7614637162996669,0.9683777512256084,0.4220697581768036,0.8712121248245239,0.8593385815620422,0.9885267615318298,0.6939871311187744,0.7812308073043823,0.7535703778266907,0.9673324823379517
28,2,identity,0.0,0.0,0.0,0.0,0.0,1.1314834409859031e-05,11181642,18.3897123336792,18.3897123336792,1.0,13.796192723752021,0.6774084464897022,0.7886063306699447,0.7614637162996669,0.9683777512256084,0.4198544919490814,0.8727049231529236,0.860366702079773,0.9889187216758728,0.694385826587677,0.7803088426589966,0.7520594596862793,0.9673818349838257
28,3,identity,0.0,0.0,0.0,0.0,0.0,1.1580363207031041e-05,11181642,18.407339096069336,18.407339096069336,1.0,13.809416541863888,0.6774084464897022,0.7886063306699447,0.7614637162996669,0.9683777512256084,0.42538538575172424,0.8744112849235535,0.8631421327590942,0.9883860945701599,0.7002936601638794,0.7787722945213318,0.7506497502326965,0.9667080044746399
28,4,identity,0.0,0.0,0.0,0.0,0.0,1.1464984709164128e-05,11181642,18.397306442260742,18.397306442260742,1.0,13.801889919208646,0.6774084464897022,0.7886063306699447,0.7614637162996669,0.9683777512256084,0.4474564492702484,0.8631492853164673,0.8478801846504211,0.9867426753044128,0.703226625919342,0.7772356867790222,0.7492178082466125,0.9665682911872864
29,0,identity,0.0,0.0,0.0,0.0,0.0,1.1355497008480597e-05,11181642,18.388407707214355,18.388407707214355,1.0,13.795213976623469,0.674807999175461,0.7887215734480639,0.7619107412629658,0.9686553193394358,0.4350442886352539,0.8682091236114502,0.8564005494117737,0.987793505191803,0.6955887079238892,0.7791564464569092,0.7523865699768066,0.9675939679145813
29,1,identity,0.0,0.0,0.0,0.0,0.0,1.1465764146123547e-05,11181642,18.399791717529297,18.399791717529297,1.0,13.803754403870201,0.674807999175461,0.7887215734480639,0.7619107412629658,0.9686553193394358,0.43092939257621765,0.8634316325187683,0.851223886013031,0.9879199266433716,0.7027850151062012,0.776889979839325,0.7492806911468506,0.9667689800262451
29,2,identity,0.0,0.0,0.0,0.0,0.0,1.1287174856988713e-05,11181642,18.387950897216797,18.387950897216797,1.0,13.79487127203679,0.674807999175461,0.7887215734480639,0.7619107412629658,0.9686553193394358,0.4105619788169861,0.8757764101028442,0.8636415600776672,0.9894163012504578,0.6919881701469421,0.7823448181152344,0.7547799348831177,0.9677734375
29,3,identity,0.0,0.0,0.0,0.0,0.0,1.1473854101495817e-05,11181642,18.402446746826172,18.402446746826172,1.0,13.805746240131816,0.674807999175461,0.7887215734480639,0.7619107412629658,0.9686553193394358,0.4113422632217407,0.8790526390075684,0.8690100908279419,0.9890499711036682,0.6885143518447876,0.7834588289260864,0.7558602094650269,0.9679104089736938
29,4,identity,0.0,0.0,0.0,0.0,0.0,1.142426481237635e-05,11181642,18.39600372314453,18.39600372314453,1.0,13.800912602996949,0.674807999175461,0.7887215734480639,0.7619107412629658,0.9686553193394358,0.4157624840736389,0.8765954375267029,0.8625977635383606,0.9886502027511597,0.6872138381004333,0.7842271327972412,0.756653368473053,0.9681457877159119
30,0,identity,0.0,0.0,0.0,0.0,0.0,1.131733733927831e-05,11181642,18.386781692504883,18.386781692504883,1.0,13.793994120004916,0.6683566050527282,0.7897587584511371,0.763135123575226,0.9693443367339005,0.4332675635814667,0.868686854839325,0.857359766960144,0.9878238439559937,0.6940720677375793,0.7816149592399597,0.7560317516326904,0.9679047465324402
30,1,identity,0.0,0.0,0.0,0.0,0.0,1.1414386790420394e-05,11181642,18.3951997756958,18.3951997756958,1.0,13.80030947154273,0.6683566050527282,0.7897587584511371,0.763135123575226,0.9693443367339005,0.39284104108810425,0.8798116445541382,0.8690863847732544,0.9900835752487183,0.6804741621017456,0.7853411436080933,0.7580775022506714,0.9685801863670349
30,2,identity,0.0,0.0,0.0,0.0,0.0,1.1215547601750586e-05,11181642,18.38528347015381,18.38528347015381,1.0,13.79287013481562,0.6683566050527282,0.7897587584511371,0.763135123575226,0.9693443367339005,0.40405359864234924,0.8772780299186707,0.8656520843505859,0.9897947907447815,0.688116729259491,0.7807698249816895,0.7537454962730408,0.9681722521781921
30,3,identity,0.0,0.0,0.0,0.0,0.0,1.1430854101490695e-05,11181642,18.396724700927734,18.396724700927734,1.0,13.80145348956799,0.6683566050527282,0.7897587584511371,0.763135123575226,0.9693443367339005,0.41117921471595764,0.8781653046607971,0.8675351142883301,0.9890824556350708,0.6891144514083862,0.7834588289260864,0.7571293711662292,0.9680690765380859
30,4,identity,0.0,0.0,0.0,0.0,0.0,1.12898869701894e-05,11181642,18.386646270751953,18.386646270751953,1.0,13.793892524908237,0.6683566050527282,0.7897587584511371,0.763135123575226,0.9693443367339005,0.4037022590637207,0.8793938755989075,0.8657933473587036,0.9893403053283691,0.6888505816459656,0.7829978466033936,0.7554256916046143,0.9678347110748291
